lms_enrollment_fact_id,student_dim_id,course_dim_id,section_dim_id,teacher_dim_id,extraction_batch_id,source_system,school_year,canvas_course_id,course_id,section_id,teacher_id,sis_user_id,grade_level,enrollment_status,is_active_enrollment,reconciliation_status
1720,473,6,143,28,synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Y05-SEC-018,TCH-003,SYN-SIS-000473,11,active,true,matched
1721,480,6,143,28,synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Y05-SEC-018,TCH-003,SYN-SIS-000480,11,active,true,matched
1722,485,6,143,28,synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Y05-SEC-018,TCH-003,SYN-SIS-000485,11,active,true,matched
1723,635,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000635,9,active,true,matched
1724,637,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000637,9,active,true,matched
1725,646,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000646,9,active,true,matched
1726,647,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000647,9,active,true,matched
1727,648,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000648,9,active,true,matched
1728,651,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000651,9,active,true,matched
1729,658,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000658,9,active,true,matched
1730,668,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000668,9,active,true,matched
1731,672,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000672,9,active,true,matched
1732,673,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000673,9,active,true,matched
1733,680,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000680,9,active,true,matched
1734,681,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000681,9,active,true,matched
1735,693,1,151,31,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Y06-SEC-001,TCH-001,SYN-SIS-000693,9,active,true,matched
1736,492,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000492,11,active,true,matched
1737,500,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000500,11,active,true,matched
1738,542,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000542,11,active,true,matched
1739,554,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000554,11,active,true,matched
1740,565,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000565,11,active,true,matched
1741,579,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000579,10,active,true,matched
1742,597,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000597,10,active,true,matched
1743,608,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000608,10,active,true,matched
1744,614,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000614,10,active,true,matched
1745,620,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000620,10,active,true,matched
1746,626,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000626,10,active,true,matched
1747,627,3,156,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-006,TCH-002,SYN-SIS-000627,10,active,true,matched
1748,486,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000486,11,active,true,matched
1749,509,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000509,11,active,true,matched
1750,511,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000511,11,active,true,matched
1751,541,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000541,11,active,true,matched
1752,543,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000543,11,active,true,matched
1753,556,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000556,11,active,true,matched
1754,578,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000578,10,active,true,matched
1755,580,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000580,10,active,true,matched
1756,602,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000602,10,active,true,matched
1757,623,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000623,10,active,true,matched
1758,630,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000630,10,active,true,matched
1759,631,3,157,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-007,TCH-002,SYN-SIS-000631,10,active,true,matched
1760,525,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000525,11,active,true,matched
1761,533,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000533,11,active,true,matched
1762,550,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000550,11,active,true,matched
1763,582,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000582,10,active,true,matched
1764,586,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000586,10,active,true,matched
1765,593,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000593,10,active,true,matched
1766,595,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000595,10,active,true,matched
1767,606,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000606,10,active,true,matched
1768,610,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000610,10,active,true,matched
1769,613,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000613,10,active,true,matched
1770,617,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000617,10,active,true,matched
1771,625,3,158,32,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-2031-2032,MATH-ALG2,Y06-SEC-008,TCH-002,SYN-SIS-000625,10,active,true,matched
1772,526,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000526,11,active,true,matched
1773,590,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000590,10,active,true,matched
1774,594,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000594,10,active,true,matched
1775,601,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000601,10,active,true,matched
1776,616,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000616,10,active,true,matched
1777,632,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000632,10,active,true,matched
1778,634,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000634,9,active,true,matched
1779,642,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000642,9,active,true,matched
1780,643,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000643,9,active,true,matched
1781,644,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000644,9,active,true,matched
1782,654,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000654,9,active,true,matched
1783,659,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000659,9,active,true,matched
1784,661,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000661,9,active,true,matched
1785,676,4,159,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-009,TCH-003,SYN-SIS-000676,9,active,true,matched
1786,521,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000521,11,active,true,matched
1787,552,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000552,11,active,true,matched
1788,558,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000558,11,active,true,matched
1789,561,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000561,11,active,true,matched
1790,576,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000576,10,active,true,matched
1791,581,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000581,10,active,true,matched
1792,585,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000585,10,active,true,matched
1793,603,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000603,10,active,true,matched
1794,622,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000622,10,active,true,matched
1795,636,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000636,9,active,true,matched
1796,671,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000671,9,active,true,matched
1797,675,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000675,9,active,true,matched
1798,677,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000677,9,active,true,matched
1799,678,4,160,33,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Y06-SEC-010,TCH-003,SYN-SIS-000678,9,active,true,matched
1800,419,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000419,12,active,true,matched
1801,421,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000421,12,active,true,matched
1802,430,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000430,12,active,true,matched
1803,441,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000441,12,active,true,matched
1804,442,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000442,12,active,true,matched
1805,448,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000448,12,active,true,matched
1806,465,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000465,12,active,true,matched
1807,469,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000469,12,active,true,matched
1808,473,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000473,12,active,true,matched
1809,480,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000480,12,active,true,matched
1810,481,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000481,12,active,true,matched
1811,482,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000482,12,active,true,matched
1812,505,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000505,11,active,true,matched
1813,571,7,168,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-018,TCH-005,SYN-SIS-000571,11,active,true,matched
1814,415,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000415,12,active,true,matched
1815,418,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000418,12,active,true,matched
1816,429,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000429,12,active,true,matched
1817,443,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000443,12,active,true,matched
1818,449,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000449,12,active,true,matched
1819,454,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000454,12,active,true,matched
1820,458,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000458,12,active,true,matched
1821,461,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000461,12,active,true,matched
1822,471,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000471,12,active,true,matched
1823,472,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000472,12,active,true,matched
1824,502,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000502,11,active,true,matched
1825,535,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000535,11,active,true,matched
1826,560,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000560,11,active,true,matched
1827,598,7,169,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-019,TCH-005,SYN-SIS-000598,10,active,true,matched
1828,433,7,170,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,SYN-SIS-000433,12,active,true,matched
1829,444,7,170,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,SYN-SIS-000444,12,active,true,matched
1830,445,7,170,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,SYN-SIS-000445,12,active,true,matched
1831,452,7,170,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,SYN-SIS-000452,12,active,true,matched
1832,464,7,170,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,SYN-SIS-000464,12,active,true,matched
1833,470,7,170,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,SYN-SIS-000470,12,active,true,matched
1834,477,7,170,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,SYN-SIS-000477,12,active,true,matched
1835,478,7,170,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,SYN-SIS-000478,12,active,true,matched
1836,494,7,170,35,synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-AP-CALC-AB-2031-2032,MATH-AP-CALC-AB,Y06-SEC-020,TCH-005,SYN-SIS-000494,11,active,true,matched
